#{"t_start": 1775311724.411631, "env_id": "None"}
r,l,t
50.513929,7,158.356472
48.788214,6,158.370238
52.402887,4,158.379743
51.828333,5,158.391447
53.150714,7,158.407872
51.828333,5,158.421247
53.586607,4,158.432342
36.936667,5,158.444897
51.828333,5,158.456999
51.828333,5,158.468326
45.61,6,158.482773
52.402887,4,158.49234
51.904286,6,158.506863
50.843929,6,158.523253
51.498333,6,158.53707
49.779821,6,158.551124
53.586607,4,158.560648
53.150714,7,158.576852
51.828333,5,158.588711
51.828333,5,158.600322
55.671607,7,158.619118
53.586607,4,158.628589
54.332321,7,158.645313
55.40375,7,158.662186
49.5125,7,158.678048
51.828333,5,158.689342
55.671607,7,158.705928
51.828333,5,158.719755
55.40375,7,158.735763
51.828333,5,158.747051
52.402887,4,158.756915
51.828333,5,158.768318
49.779821,6,158.781742
55.40375,7,158.899952
55.40375,7,158.917462
51.828333,5,158.931201
13.546667,4,158.940424
55.40375,7,158.957244
53.586607,4,158.967097
53.150714,7,158.983093
38.82125,7,158.999074
53.586607,4,159.008978
51.828333,5,159.021944
53.586607,4,159.033092
51.828333,5,159.044594
49.8425,6,159.058356
55.671607,7,159.074849
50.843929,6,159.088153
55.40375,7,159.105328
50.843929,6,159.119498
51.75125,7,159.138673
33.52,5,159.150086
53.586607,4,159.159356
49.8425,6,159.173249
49.8425,6,159.18742
49.014167,6,159.201445
50.036667,5,159.213164
50.843929,6,159.227142
51.828333,5,159.240643
53.150714,7,159.257185
55.40375,7,159.275046
55.40375,7,159.291191
49.16125,6,159.305436
